219,Gary,Indiana,US,41.59337,
219,Hammond,Indiana,US,41.58337,
219,Highland,Indiana,US,41.55365,
219,Hobart,Indiana,US,41.53226,
219,LaPorte,Indiana,US,41.6106,
219,Merrillville,Indiana,US,41.48281,
219,Michigan City,Indiana,US,41.70754,
219,Munster,Indiana,US,41.56448,
219,Portage,Indiana,US,41.57587,
219,Schererville,Indiana,US,41.47892,
219,Valparaiso,Indiana,US,41.47309,
220,Athens,Ohio,US,39.32924,
220,Chillicothe,Ohio,US,39.33312,
220,Delaware,Ohio,US,40.29867,
220,Lancaster,Ohio,US,39.71368,
220,Marion,Ohio,US,40.58867,
220,Newark,Ohio,US,40.05812,
220,Portsmouth,Ohio,US,38.73174,
220,Zanesville,Ohio,US,39.94035,
224,Algonquin,Illinois,US,42.16558,
224,Arlington Heights,Illinois,US,42.08836,
224,Buffalo Grove,Illinois,US,42.15141,
224,Carpentersville,Illinois,US,42.12114,
224,Des Plaines,Illinois,US,42.03336,
224,South Elgin,Illinois,US,41.99419,
224,Elk Grove Village,Illinois,US,42.00392,
224,Evanston,Illinois,US,42.04114,
224,Glenview,Illinois,US,42.06975,
224,Gurnee,Illinois,US,42.3703,
224,Highland Park,Illinois,US,42.18169,
224,Hoffman Estates,Illinois,US,42.04281,
224,Lake Forest,Illinois,US,42.25863,
224,Lake in the Hills,Illinois,US,42.18169,
224,Libertyville,Illinois,US,42.28308,
224,Morton Grove,Illinois,US,42.04059,
224,Mount Prospect,Illinois,US,42.06642,
224,Mundelein,Illinois,US,42.26308,
224,Niles,Illinois,US,42.01892,
224,North Chicago,Illinois,US,42.32558,
224,Northbrook,Illinois,US,42.12753,
224,Palatine,Illinois,US,42.1103,
224,Park Ridge,Illinois,US,42.01114,
224,Rolling Meadows,Illinois,US,42.08419,
224,Round Lake Beach,Illinois,US,42.37169,
224,Schaumburg,Illinois,US,42.03336,
224,Skokie,Illinois,US,42.03336,
224,Vernon Hills,Illinois,US,42.21947,
224,Waukegan,Illinois,US,42.36363,
224,Wheeling,Illinois,US,42.13919,
224,Wilmette,Illinois,US,42.07225,
224,Zion,Illinois,US,42.44613,
225,Baton Rouge,Louisiana,US,30.45075,
228,Biloxi,Mississippi,US,30.39603,
228,West Gulfport,Mississippi,US,30.40409,
228,Pascagoula,Mississippi,US,30.36576,
229,Albany,Georgia,US,31.57851,
229,Valdosta,Georgia,US,30.83334,
231,Muskegon,Michigan,US,43.23418,
231,Norton Shores,Michigan,US,43.1689,
231,Shelby,Michigan,US,42.67087,
234,Akron,Ohio,US,41.08144,
234,Alliance,Ohio,US,40.91534,
234,Austintown,Ohio,US,41.10172,
234,Barberton,Ohio,US,41.01283,
234,Boardman,Ohio,US,41.02423,
234,Brunswick,Ohio,US,41.23811,
234,North Canton,Ohio,US,40.87589,
234,Cuyahoga Falls,Ohio,US,41.13394,
234,Green,Ohio,US,40.94589,
234,Hudson,Ohio,US,41.24006,
234,Kent,Ohio,US,41.15367,
234,Massillon,Ohio,US,40.79672,
234,Medina,Ohio,US,41.13839,
234,Niles,Ohio,US,41.18284,
234,Stow,Ohio,US,41.1595,
234,Warren,Ohio,US,41.23756,
234,Wooster,Ohio,US,40.80517,
234,Youngstown,Ohio,US,41.09978,
239,Bonita Springs,Florida,US,26.33981,
239,Cape Coral,Florida,US,26.56285,
239,North Fort Myers,Florida,US,26.66729,
239,Golden Gate,Florida,US,26.18787,
239,Lehigh Acres,Florida,US,26.62535,
239,Naples,Florida,US,26.14234,
239,North Fort Myers,Florida,US,26.66729,
240,Aspen Hill,Maryland,US,39.07955,
240,North Bethesda,Maryland,US,39.04455,
240,Bowie,Maryland,US,38.94278,
240,Chillum,Maryland,US,38.96372,
240,Clinton,Maryland,US,38.76511,
240,College Park,Maryland,US,38.98067,
240,Cumberland,Maryland,US,39.65287,
240,Fairland,Maryland,US,39.07622,
240,Fort Washington,Maryland,US,38.70734,
240,Frederick,Maryland,US,39.41427,
240,Gaithersburg,Maryland,US,39.14344,
240,Germantown,Maryland,US,39.17316,
240,Greenbelt,Maryland,US,39.00455,
240,Hagerstown,Maryland,US,39.64176,
240,Landover,Maryland,US,38.934,
240,Montgomery Village,Maryland,US,39.17677,
240,North Bethesda,Maryland,US,39.04455,
240,South Laurel,Maryland,US,39.06983,
240,North Potomac,Maryland,US,39.08289,
240,Olney,Maryland,US,39.15316,
240,Potomac,Maryland,US,39.01817,
240,Rockville,Maryland,US,39.084,
240,Silver Spring,Maryland,US,38.99067,
240,South Laurel,Maryland,US,39.06983,
240,Saint Charles,Maryland,US,38.60317,
240,Suitland,Maryland,US,38.84872,
240,Waldorf,Maryland,US,38.62456,
240,White Oak,Maryland,US,39.03983,
248,West Bloomfield Township,Michigan,US,42.56891,
248,Farmington Hills,Michigan,US,42.48531,
248,Ferndale,Michigan,US,42.46059,
248,Madison Heights,Michigan,US,42.48587,
248,Novi,Michigan,US,42.48059,
248,Oak Park,Michigan,US,42.45948,
248,Pontiac,Michigan,US,42.63892,
248,Rochester Hills,Michigan,US,42.65837,
248,Royal Oak,Michigan,US,42.48948,
248,Southfield,Michigan,US,42.47337,
248,Troy,Michigan,US,42.60559,
248,Waterford,Michigan,US,42.69303,
248,West Bloomfield Township,Michigan,US,42.56891,
251,Mobile,Alabama,US,30.69436,
251,Prichard,Alabama,US,30.7388,
252,Greenville,North Carolina,US,35.61266,
252,Havelock,North Carolina,US,34.87905,
252,Kinston,North Carolina,US,35.26266,
252,New Bern,North Carolina,US,35.10849,
252,Rocky Mount,North Carolina,US,35.93821,
252,Wilson,North Carolina,US,35.72127,
253,Auburn,Washington,US,47.30732,
253,East Hill-Meridian,Washington,US,47.41052,
253,Federal Way,Washington,US,47.32232,
253,Lakewood,Washington,US,47.17176,
253,Parkland,Washington,US,47.15538,
253,Puyallup,Washington,US,47.18538,
253,South Hill,Washington,US,47.14121,
253,Spanaway,Washington,US,47.10399,
253,Tacoma,Washington,US,47.25288,
253,University Place,Washington,US,47.23565,
254,Copperas Cove,Texas,US,31.12406,
254,Fort Hood,Texas,US,31.13489,
254,Killeen,Texas,US,31.11712,
254,Temple,Texas,US,31.09823,
254,Waco,Texas,US,31.54933,
256,Anniston,Alabama,US,33.65983,
256,Decatur,Alabama,US,34.60593,
256,Florence,Alabama,US,34.79981,
256,Gadsden,Alabama,US,34.01426,
256,Huntsville,Alabama,US,34.73037,
256,Madison,Alabama,US,34.69926,
260,Fort Wayne,Indiana,US,41.1306,
262,Brookfield,Wisconsin,US,43.06057,
262,Caledonia,Wisconsin,US,42.8078,
262,Kenosha,Wisconsin,US,42.58474,
262,Menomonee Falls,Wisconsin,US,43.1789,
262,Mequon,Wisconsin,US,43.2364,
262,Muskego,Wisconsin,US,42.90585,
262,New Berlin,Wisconsin,US,42.9764,
262,Racine,Wisconsin,US,42.72613,
262,Waukesha,Wisconsin,US,43.01168,
262,West Bend,Wisconsin,US,43.42528,
267,Levittown,Pennsylvania,US,40.15511,
267,Philadelphia,Pennsylvania,US,39.95233,
269,Battle Creek,Michigan,US,42.3173,
269,Kalamazoo,Michigan,US,42.29171,
269,Portage,Michigan,US,42.20115,
270,Bowling Green,Kentucky,US,36.99032,
270,Elizabethtown,Kentucky,US,37.69395,
270,Henderson,Kentucky,US,37.83615,
270,Hopkinsville,Kentucky,US,36.86561,
270,Owensboro,Kentucky,US,37.77422,
270,Paducah,Kentucky,US,37.08339,
270,Radcliff,Kentucky,US,37.84035,
272,Back Mountain,Pennsylvania,US,41.33591,
272,Hazleton,Pennsylvania,US,40.95842,
272,Scranton,Pennsylvania,US,41.40916,
272,Wilkes-Barre,Pennsylvania,US,41.24591,
272,Williamsport,Pennsylvania,US,41.24119,
276,Richmond,Virginia,US,37.55376,
281,Alvin,Texas,US,29.42385,
281,Atascocita,Texas,US,29.99883,
281,Baytown,Texas,US,29.7355,
281,Channelview,Texas,US,29.77606,
281,Cloverleaf,Texas,US,29.77828,
281,Deer Park,Texas,US,29.70523,
281,Friendswood,Texas,US,29.5294,
281,South Houston,Texas,US,29.66301,
281,La Porte,Texas,US,29.66578,
281,League City,Texas,US,29.50745,
281,Mission Bend,Texas,US,29.69384,
281,Missouri City,Texas,US,29.61857,
281,Pasadena,Texas,US,29.69106,
281,Pearland,Texas,US,29.56357,
281,Rosenberg,Texas,US,29.55718,
281,Spring,Texas,US,30.07994,
281,Sugar Land,Texas,US,29.61968,
281,The Woodlands,Texas,US,30.15799,
301,Aspen Hill,Maryland,US,39.07955,
301,North Bethesda,Maryland,US,39.04455,
301,Bowie,Maryland,US,38.94278,
301,Chillum,Maryland,US,38.96372,
301,Clinton,Maryland,US,38.76511,
301,College Park,Maryland,US,38.98067,
301,Cumberland,Maryland,US,39.65287,
301,Fairland,Maryland,US,39.07622,
301,Fort Washington,Maryland,US,38.70734,
301,Frederick,Maryland,US,39.41427,
301,Gaithersburg,Maryland,US,39.14344,
301,Germantown,Maryland,US,39.17316,
301,Greenbelt,Maryland,US,39.00455,
301,Hagerstown,Maryland,US,39.64176,
301,Landover,Maryland,US,38.934,
301,Montgomery Village,Maryland,US,39.17677,
301,North Bethesda,Maryland,US,39.04455,
301,South Laurel,Maryland,US,39.06983,
301,North Potomac,Maryland,US,39.08289,
301,Olney,Maryland,US,39.15316,
301,Potomac,Maryland,US,39.01817,
301,Rockville,Maryland,US,39.084,
301,Silver Spring,Maryland,US,38.99067,
301,South Laurel,Maryland,US,39.06983,
301,Saint Charles,Maryland,US,38.60317,
301,Suitland,Maryland,US,38.84872,
301,Waldorf,Maryland,US,38.62456,
301,White Oak,Maryland,US,39.03983,
302,Dover,Delaware,US,39.15817,
302,Newark,Delaware,US,39.68372,
302,Wilmington,Delaware,US,39.74595,
303,Arvada,Colorado,US,39.80276,
303,Aurora,Colorado,US,39.72943,
303,Boulder,Colorado,US,40.01499,
303,Brighton,Colorado,US,39.98526,
303,Broomfield,Colorado,US,39.92054,
303,Castle Rock,Colorado,US,39.37221,
303,Castlewood,Colorado,US,39.58471,
303,Columbine,Colorado,US,39.58777,
303,Commerce City,Colorado,US,39.80832,
303,Denver,Colorado,US,39.73915,
303,Englewood,Colorado,US,39.64777,
303,Highlands Ranch,Colorado,US,39.55388,
303,Ken Caryl,Colorado,US,39.57582,
303,Lafayette,Colorado,US,39.9936,
303,Lakewood,Colorado,US,39.70471,
303,Littleton,Colorado,US,39.61332,
303,Longmont,Colorado,US,40.16721,
303,Loveland,Colorado,US,40.39776,
303,Northglenn,Colorado,US,39.88554,
303,Parker,Colorado,US,39.5186,
303,Southglenn,Colorado,US,39.58721,
303,Thornton,Colorado,US,39.86804,
303,Westminster,Colorado,US,39.83665,
303,Wheat Ridge,Colorado,US,39.7661,
304,South Charleston,West Virginia,US,38.36843,
304,Huntington,West Virginia,US,38.41925,
304,Morgantown,West Virginia,US,39.62953,
304,Parkersburg,West Virginia,US,39.26674,
304,Weirton,West Virginia,US,40.41896,
304,Wheeling,West Virginia,US,40.06396,
305,Aventura,Florida,US,25.95648,
305,Carol City,Florida,US,25.94065,
305,Coral Gables,Florida,US,25.72149,
305,Coral Terrace,Florida,US,25.74593,
305,Country Club,Florida,US,25.94815,
305,Cutler Ridge,Florida,US,25.58066,
305,Doral,Florida,US,25.81954,
305,Golden Glades,Florida,US,25.91176,
305,Hialeah,Florida,US,25.8576,
305,Homestead,Florida,US,25.46872,
305,Kendale Lakes,Florida,US,25.70816,
305,Kendall West,Florida,US,25.7065,
305,Key West,Florida,US,24.55524,
305,Leisure City,Florida,US,25.49539,
305,West Miami,Florida,US,25.76343,
305,North Miami Beach,Florida,US,25.93315,
305,Miami Lakes,Florida,US,25.90871,
305,Miramar,Florida,US,25.98731,
305,Norland,Florida,US,25.94898,
305,North Miami,Florida,US,25.89009,
305,North Miami Beach,Florida,US,25.93315,
305,Richmond West,Florida,US,25.6105,
305,Richmond Heights,Florida,US,25.63149,
305,South Miami Heights,Florida,US,25.59761,
305,Tamiami,Florida,US,25.75871,
305,West Little River,Florida,US,25.85704,
305,Westchester,Florida,US,25.75482,
307,Casper,Wyoming,US,42.86663,
307,Cheyenne,Wyoming,US,41.13998,
307,Gillette,Wyoming,US,44.29109,
307,Laramie,Wyoming,US,41.31137,
308,Grand Island,Nebraska,US,40.92501,
308,Kearney,Nebraska,US,40.69946,
308,North Platte,Nebraska,US,41.12389,
309,Bloomington,Illinois,US,40.4842,
309,East Moline,Illinois,US,41.50087,
309,East Peoria,Illinois,US,40.66615,
309,Galesburg,Illinois,US,40.94782,
309,Moline,Illinois,US,41.5067,
309,Normal,Illinois,US,40.5142,
309,Pekin,Illinois,US,40.56754,
309,Peoria,Illinois,US,40.69365,
309,Rock Island,Illinois,US,41.50948,
310,Beverly Hills,California,US,34.07362,
310,West Carson,California,US,33.82168,
310,Culver City,California,US,34.02112,
310,Gardena,California,US,33.88835,
310,Hawthorne,California,US,33.9164,
310,Inglewood,California,US,33.96168,
310,Lawndale,California,US,33.88724,
310,Lennox,California,US,33.93807,
310,Lomita,California,US,33.79224,
310,Lynwood,California,US,33.93029,
310,Manhattan Beach,California,US,33.88474,
310,Rancho Palos Verdes,California,US,33.74446,
310,Redondo Beach,California,US,33.84918,
310,Santa Monica,California,US,34.01945,
310,Torrance,California,US,33.83585,
310,West Carson,California,US,33.82168,
312,West Chicago,Illinois,US,41.88475,
313,Allen Park,Michigan,US,42.25754,
313,Dearborn,Michigan,US,42.32226,
313,Dearborn Heights,Michigan,US,42.33698,
313,Detroit,Michigan,US,42.33143,
313,Hamtramck,Michigan,US,42.39282,
313,Inkster,Michigan,US,42.2942,
313,Lincoln Park,Michigan,US,42.25059,
313,Redford,Michigan,US,42.38337,
313,Taylor,Michigan,US,42.24087,
314,Kirkwood,Missouri,US,38.58339,
314,Maryland Heights,Missouri,US,38.71311,
314,Mehlville,Missouri,US,38.50839,
314,Oakville,Missouri,US,38.47005,
314,Spanish Lake,Missouri,US,38.78783,
314,St. Louis,Missouri,US,38.62727,
314,University City,Missouri,US,38.65588,
314,Webster Groves,Missouri,US,38.59255,
314,Affton,Missouri,US,38.55061,
314,Ferguson,Missouri,US,38.74422,
314,Florissant,Missouri,US,38.78922,
314,Hazelwood,Missouri,US,38.77144,
315,Auburn,New York,US,42.93173,
315,Rome,New York,US,43.21285,
315,Syracuse,New York,US,43.04812,
315,Utica,New York,US,43.1009,
315,Watertown,New York,US,43.97478,
316,Wichita,Kansas,US,37.69224,
317,Carmel,Indiana,US,39.97837,
317,Fishers,Indiana,US,39.95559,
317,Greenwood,Indiana,US,39.61366,
317,Indianapolis,Indiana,US,39.76838,
317,Lawrence,Indiana,US,39.83865,
317,Noblesville,Indiana,US,40.04559,
318,Alexandria,Louisiana,US,31.31129,
318,Bossier City,Louisiana,US,32.51599,
318,West Monroe,Louisiana,US,32.51848,
318,Ruston,Louisiana,US,32.52321,
318,Shreveport,Louisiana,US,32.52515,
319,Burlington,Iowa,US,40.80754,
319,Cedar Falls,Iowa,US,42.52776,
319,Cedar Rapids,Iowa,US,42.00833,
319,Iowa City,Iowa,US,41.66113,
319,Marion,Iowa,US,42.03417,
319,Waterloo,Iowa,US,42.49276,
320,Saint Cloud,Minnesota,US,45.5608,
321,Altamonte Springs,Florida,US,28.66111,
321,South Apopka,Florida,US,28.66194,
321,Casselberry,Florida,US,28.67778,
321,Kissimmee,Florida,US,28.30468,
321,West Melbourne,Florida,US,28.07168,
321,Merritt Island,Florida,US,28.53917,
321,Oak Ridge,Florida,US,28.47112,
321,Ocoee,Florida,US,28.56917,
321,Orlando,Florida,US,28.53834,
321,Oviedo,Florida,US,28.67,
321,Palm Bay,Florida,US,28.03446,
321,Pine Hills,Florida,US,28.55778,
321,Rockledge,Florida,US,28.35084,
321,Sanford,Florida,US,28.80055,
321,Saint Cloud,Florida,US,28.2489,
321,Titusville,Florida,US,28.61222,
321,University Park,Florida,US,25.74649,
321,Wekiwa Springs,Florida,US,28.69861,
321,Winter Park,Florida,US,28.6,
321,Winter Springs,Florida,US,28.69889,
323,Bell,California,US,33.97751,
323,Bell Gardens,California,US,33.96529,
323,Cudahy,California,US,33.96057,
323,East Los Angeles,California,US,34.0239,
323,Florence-Graham,California,US,33.96772,
323,Huntington Park,California,US,33.98168,
323,Maywood,California,US,33.98668,
323,Montebello,California,US,34.00946,
323,South Gate,California,US,33.95474,
323,West Hollywood,California,US,34.09001,
323,Westmont,California,US,33.9414,
325,Abilene,Texas,US,32.44874,
325,San Angelo,Texas,US,31.46377,
330,Akron,Ohio,US,41.08144,
330,Alliance,Ohio,US,40.91534,
330,Austintown,Ohio,US,41.10172,
330,Barberton,Ohio,US,41.01283,
330,Boardman,Ohio,US,41.02423,
330,Brunswick,Ohio,US,41.23811,
330,North Canton,Ohio,US,40.87589,
330,Cuyahoga Falls,Ohio,US,41.13394,
330,Green,Ohio,US,40.94589,
330,Hudson,Ohio,US,41.24006,
330,Kent,Ohio,US,41.15367,
330,Massillon,Ohio,US,40.79672,
330,Medina,Ohio,US,41.13839,
330,Niles,Ohio,US,41.18284,
330,Stow,Ohio,US,41.1595,
330,Warren,Ohio,US,41.23756,
330,Wooster,Ohio,US,40.80517,
330,Youngstown,Ohio,US,41.09978,
331,Addison,Illinois,US,41.9317,
331,North Aurora,Illinois,US,41.80614,
331,Bartlett,Illinois,US,41.99503,
331,Batavia,Illinois,US,41.85003,
331,Bensenville,Illinois,US,41.95503,
331,Bloomingdale,Illinois,US,41.95753,
331,Bolingbrook,Illinois,US,41.69864,
331,Carol Stream,Illinois,US,41.91253,
331,Darien,Illinois,US,41.75198,
331,Downers Grove,Illinois,US,41.80892,
331,Elmhurst,Illinois,US,41.89947,
331,Glen Ellyn,Illinois,US,41.87753,
331,Glendale Heights,Illinois,US,41.91031,
331,Hanover Park,Illinois,US,41.99947,
331,Lisle,Illinois,US,41.80114,
331,Lombard,Illinois,US,41.88003,
331,Naperville,Illinois,US,41.78586,
331,Roselle,Illinois,US,41.98475,
331,Saint Charles,Illinois,US,41.91419,
331,Streamwood,Illinois,US,42.02558,
331,Villa Park,Illinois,US,41.88975,
331,West Chicago,Illinois,US,41.88475,
331,Westmont,Illinois,US,41.79586,
331,Wheaton,Illinois,US,41.86614,
331,Woodridge,Illinois,US,41.74697,
334,Auburn,Alabama,US,32.60986,
334,Dothan,Alabama,US,31.22323,
334,Enterprise,Alabama,US,31.31517,
334,Montgomery,Alabama,US,32.36681,
334,Opelika,Alabama,US,32.64541,
334,Phenix City,Alabama,US,32.47098,
334,Prattville,Alabama,US,32.46402,
334,Selma,Alabama,US,32.40736,
336,Asheboro,North Carolina,US,35.70791,
336,Burlington,North Carolina,US,36.09569,
336,Greensboro,North Carolina,US,36.07264,
336,High Point,North Carolina,US,35.95569,
336,Winston-Salem,North Carolina,US,36.09986,
337,Lafayette,Louisiana,US,30.22409,
337,Lake Charles,Louisiana,US,30.21309,
337,New Iberia,Louisiana,US,30.00354,
337,Opelousas,Louisiana,US,30.53353,
337,Sulphur,Louisiana,US,30.23659,
339,Arlington,Massachusetts,US,42.41537,
339,Braintree,Massachusetts,US,42.22232,
339,Burlington,Massachusetts,US,42.50482,
339,Dedham,Massachusetts,US,42.24177,
339,Lexington,Massachusetts,US,42.44732,
339,Lynn,Massachusetts,US,42.46676,
339,Malden,Massachusetts,US,42.4251,
339,Marblehead,Massachusetts,US,42.5001,
339,Medford,Massachusetts,US,42.41843,
339,Melrose,Massachusetts,US,42.45843,
339,Needham,Massachusetts,US,42.28343,
339,Norwood,Massachusetts,US,42.19454,
339,Randolph,Massachusetts,US,42.1626,
339,Reading,Massachusetts,US,42.52565,
339,Revere,Massachusetts,US,42.40843,
339,Saugus,Massachusetts,US,42.46482,
339,Stoneham,Massachusetts,US,42.4801,
339,Wakefield,Massachusetts,US,42.50648,
339,Waltham,Massachusetts,US,42.37649,
339,Wellesley,Massachusetts,US,42.29649,
339,Weymouth,Massachusetts,US,42.22093,
339,Winchester,Massachusetts,US,42.45232,
339,Woburn,Massachusetts,US,42.47926,
346,Alvin,Texas,US,29.42385,
346,Atascocita,Texas,US,29.99883,
346,Baytown,Texas,US,29.7355,
346,Channelview,Texas,US,29.77606,
346,Cloverleaf,Texas,US,29.77828,
346,Deer Park,Texas,US,29.70523,
346,Friendswood,Texas,US,29.5294,
346,South Houston,Texas,US,29.66301,
346,La Porte,Texas,US,29.66578,
346,League City,Texas,US,29.50745,
346,Mission Bend,Texas,US,29.69384,
346,Missouri City,Texas,US,29.61857,
346,Pasadena,Texas,US,29.69106,
346,Pearland,Texas,US,29.56357,
346,Rosenberg,Texas,US,29.55718,
346,Spring,Texas,US,30.07994,
346,Sugar Land,Texas,US,29.61968,
346,The Woodlands,Texas,US,30.15799,
347,The Bronx,New York,US,40.84985,
347,Brooklyn,New York,US,40.6501,
347,New York City,New York,US,40.71427,
347,Borough of Queens,New York,US,40.68149,
347,Staten Island,New York,US,40.56233,
351,Beverly,Massachusetts,US,42.55843,
351,Chelmsford,Massachusetts,US,42.59981,
351,Danvers,Massachusetts,US,42.57509,
351,Fitchburg,Massachusetts,US,42.58342,
351,Gardner,Massachusetts,US,42.57509,
351,Gloucester,Massachusetts,US,42.61593,
351,Haverhill,Massachusetts,US,42.7762,
351,Lawrence,Massachusetts,US,42.70704,
351,Leominster,Massachusetts,US,42.52509,
351,Lowell,Massachusetts,US,42.63342,
351,Methuen,Massachusetts,US,42.7262,
351,South Peabody,Massachusetts,US,42.50982,
351,Salem,Massachusetts,US,42.51954,
351,Wilmington,Massachusetts,US,42.54648,
352,Gainesville,Florida,US,29.65163,
352,Oakland Park,Florida,US,26.17231,
352,Ocala,Florida,US,29.1872,
352,Spring Hill,Florida,US,28.47688,
360,Bellingham,Washington,US,48.75955,
360,Bremerton,Washington,US,47.56732,
360,Lacey,Washington,US,47.03426,
360,Longview,Washington,US,46.13817,
360,Marysville,Washington,US,48.05176,
360,Mount Vernon,Washington,US,48.42122,
360,Marysville,Washington,US,48.05176,
360,Olympia,Washington,US,47.03787,
360,Vancouver,Washington,US,45.63873,
361,Corpus Christi,Texas,US,27.80058,
361,Kingsville,Texas,US,27.51587,
361,Victoria,Texas,US,28.80527,
364,Bowling Green,Kentucky,US,36.99032,
364,Elizabethtown,Kentucky,US,37.69395,
364,Henderson,Kentucky,US,37.83615,
364,Hopkinsville,Kentucky,US,36.86561,
364,Owensboro,Kentucky,US,37.77422,
364,Paducah,Kentucky,US,37.08339,
364,Radcliff,Kentucky,US,37.84035,
385,American Fork,Utah,US,40.3769,
385,West Bountiful,Utah,US,40.89383,
